facilityid,name,address,city,county,state,zip,capacity,type,securelvl,status,ice_facility,flood_risk_rating,flood_risk,confidence,distance,depth_cm_100_year_flood,heat_risk_rating,heat_risk,hist_90,hist_105,late45_90,late45_105,late85_90,late85_105,paris_90,paris_105,wildfire_risk_rating,wildfire_risk,mean_percentile
10004945,SAC COUNTY JAIL,100 NORTHWEST STATE STREET,SAC CITY,SAC,IA,50583,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,18.2843,1.15686,59.0098,10.8529,87.4804,33.6176,52.4706,7.63725,1,minimal,21
10004949,SHELBY COUNTY JAIL,1104 9TH STREET,HARLAN,SHELBY,IA,51537,14,COUNTY,NOT AVAILABLE,OPEN,N,5,Major,high,0,15,2,Moderate,23.4646,1.72727,66.697,13.3232,94.4848,39.404,60.6162,9.79798,1,minimal,6
10005884,TEXAS COUNTY JAIL,519 N GRAND AVE,HOUSTON,TEXAS,MO,65483,72,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,43.6369,1.87151,90.1676,26.5698,118.626,61.0391,85.0559,21,3,moderate,84
10004940,SIOUX COUNTY JAIL,4363 IRONWOOD AVENUE,ORANGE CITY,SIOUX,IA,51041,67,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,19.6864,1.10169,59.1525,10.5085,87.6695,33.1271,53.0424,7.64407,1,minimal,45
10005117,GARZA COUNTY JAIL,412 EAST 15TH STREET,POST,GARZA,TX,79256,96,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,67.1167,0,112.683,12.6,144.642,54.0833,107.358,7.54167,6,extreme,96
10000487,HILLSBOROUGH COUNTY WORK RELEASE CENTER,1800 ORIENT RD,TAMPA,HILLSBOROUGH,FL,33619,-999,COUNTY,MINIMUM,CLOSED,N,3,Moderate,high,0,0,5,Extreme,141.621,4.21569,179.516,67.7647,195.105,126.98,174.882,51.6405,1,minimal,6
10000373,TALLAHASSEE ROAD PRISON,2628 SPRINGHILL RD,TALLAHASSEE,LEON,FL,32305,-999,STATE,MEDIUM,CLOSED,N,2,Low,medium-high,0.02186004348130654,0,5,Extreme,106.1,4.84,151.95,43.38,175.38,97.34,146.16,33.26,3,moderate,82
10004971,TAYLOR COUNTY JAIL,1601 JUSTICE STREET,BEDFORD,TAYLOR,IA,50833,8,COUNTY,NOT AVAILABLE,NOT AVAILABLE,N,1,Minimal,high,0,0,3,Major,28.1023,2.19318,72.5682,17.1023,100.932,45.5341,66.6591,12.7727,1,minimal,48
10006433,ALEXANDER COUNTY LAW ENFORCEMENT CENTER,91 COMMERCIAL PARK AVE,TAYLORSVILLE,ALEXANDER,NC,28681,164,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium,0.10593239315087707,0,3,Major,31.3,0,81.5,9.975,113.85,40.225,74.8,6.5,1,minimal,50
10001791,ANSON COUNTY JAIL,119 N WASHINGTON ST,WADESBORO,ANSON,NC,28170,60,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,64.2346,4.22222,113.531,28.8519,139.802,67.3333,107.889,22.8148,1,minimal,28
10005496,ASHE COUNTY JAIL,140 GOVERNMENT CIRCLE,JEFFERSON,ASHE,NC,28640,165,COUNTY,NOT AVAILABLE,OPEN,N,10,Extreme,high,0,271,0,Minimal,0.242424,0,18.4242,0,55.8333,4.83333,13.5,0,1,minimal,62
10005515,BEAUFORT COUNTY DETENTION CENTER,112 W. 2ND ST,WASHINGTON,BEAUFORT,NC,27889,85,COUNTY,NOT AVAILABLE,OPEN,N,5,Major,high,0,0,4,Severe,62.3248,5.33333,110.538,33.0513,136.325,70.4444,104.504,26.1966,1,minimal,16
10006331,CROSS CITY EAST UNIT,568 NE 255TH ST,CROSS CITY,DIXIE,FL,32628,432,STATE,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,5,Extreme,111.243,2.45631,156.204,44.835,179.476,102.184,150.641,32.4466,4,major,88
10006065,KNOX COUNTY JAIL,206 MAIN STREET,CENTER,KNOX,NE,68724,16,COUNTY,NOT AVAILABLE,OPEN,N,7,Severe,high,0,35,3,Major,26.6271,1.51412,66.5367,12.2881,93.6836,36.209,61.2712,9.33898,3,moderate,81
10005397,ST. CLAIR COUNTY JAIL,360 CHESTNUT STREET,OSCEOLA,ST. CLAIR,MO,64776,127,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,53.4571,5.64762,97.4571,35.4952,122.448,68.6381,92.219,29.3143,3,moderate,81
10005896,BUTLER COUNTY DETENTION CENTER,200 PHILLIP KEARBY BLVD,POPLAR BLUFF,BUTLER,MO,63901,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,62.7436,4.50427,107.53,38.2991,131.624,72.4615,102.094,32.1624,1,minimal,20
10002991,LOVELOCK CORRECTIONAL CENTER,1200 PRISON RD,LOVELOCK,PERSHING,NV,89419,1680,STATE,CLOSE,OPEN,N,1,Minimal,high,0,0,2,Moderate,12.2675,0,49.2778,0.0483539,77.9105,3.79733,40.8642,0.00823045,4,major,88
10002994,NEVADA STATE PRISON,3301 E 5TH ST,CARSON CITY,CARSON CITY (CITY),NV,89701,841,STATE,MEDIUM,CLOSED,N,1,Minimal,high,0,0,1,Low,1.11538,0,18.8077,0,45,0.269231,13.5,0,5,severe,91
10005128,ROSENBERG CITY JAIL,2120 4TH STREET,ROSENBERG,FORT BEND,TX,77471,-999,LOCAL,NOT AVAILABLE,OPEN,N,6,Major,high,0,16,5,Extreme,124.496,11.5366,164.041,71.9919,183.634,121.455,159.341,61.1707,1,minimal,12
10004955,WARREN COUNTY JAIL,115 NORTH HOWARD STREET,INDIANOLA,WARREN,IA,50125,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,27.1959,2,71.2268,18.0515,98.8969,44.8247,64.5052,13.2268,1,minimal,22
10006036,LEFLORE COUNTY JUVENILE DETENTION CENTER,201 VETERAN'S AVE,TALIHINA,LE FLORE,OK,74571,-999,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,4,Severe,81.5089,11.2345,122.571,54.1858,147.681,90.9115,116.509,47.3717,6,extreme,99
10002995,WARM SPRINGS CORRECTIONAL CENTER,3301 E 5TH ST,CARSON CITY,CARSON CITY (CITY),NV,89701,532,STATE,MEDIUM,OPEN,N,1,Minimal,medium,0.2806854390961435,0,1,Low,1.11538,0,18.8077,0,45,0.269231,13.5,0,5,severe,93
10005129,MISSOURI CITY JAIL,3849 CARTWRIGHT ROAD,MISSOURI CITY,FORT BEND,TX,77459,-999,LOCAL,NOT AVAILABLE,OPEN,N,6,Major,high,0,104,5,Extreme,124.496,11.5366,164.041,71.9919,183.634,121.455,159.341,61.1707,1,minimal,29
10004938,WINNEBAGO COUNTY JAIL,935 HWY 69 N,FOREST CITY,WINNEBAGO,IA,50436,-999,COUNTY,NOT AVAILABLE,NOT AVAILABLE,N,1,Minimal,medium-high,0.01868925578909976,0,2,Moderate,15.1515,0.909091,54.4545,11.6061,81.803,32.0455,47.0455,6.93939,1,minimal,46
10002996,NORTHERN NEVADA CORRECTIONAL CENTER,1721 SNYDER AVE,CARSON CITY,CARSON CITY (CITY),NV,89701,1619,STATE,MEDIUM,OPEN,N,3,Moderate,high,0,0,1,Low,1.11538,0,18.8077,0,45,0.269231,13.5,0,5,severe,94
10003005,SOUTHERN DESERT CORRECTIONAL CENTER,20825 COLD CREEK RD,INDIAN SPRINGS,CLARK,NV,89070,2149,STATE,MEDIUM,OPEN,N,3,Moderate,high,0,0,4,Severe,69.0092,2.10109,106.021,16.8622,126.94,38.7753,99.8446,12.8847,6,extreme,98
10003294,TAZEWELL CORRECTIONAL UNIT #31,1245 CLEARFORK RD,TAZEWELL,TAZEWELL,VA,24651,-999,STATE,MINIMUM,CLOSED,N,1,Minimal,high,0,0,1,Low,1.76829,0,29.878,0.170732,68.5,9,23.5122,0,4,major,90
10000535,THOMPSON ACADEMY,1150 HIBISCUS DR,PEMBROKE PINES,BROWARD,FL,33025,-999,STATE,JUVENILE,CLOSED,N,1,Minimal,medium,0.3125961522093546,0,5,Extreme,151.754,4.99401,184.814,70.1317,198.491,132.365,180.293,51.6826,1,minimal,67
10003000,CALIENTE YOUTH CENTER,500 YOUTH CENTER DRIVE,CALIENTE,LINCOLN,NV,89008,140,STATE,JUVENILE,OPEN,N,8,Severe,high,0,51,2,Moderate,16.2856,0.0160395,52.3726,1.19864,85.393,6.66379,44.1838,0.703887,5,severe,95
10000259,NEVADA YOUTH TRAINING CENTER,100 YOUTH CENTER DRIVE,ELKO,ELKO,NV,89801,160,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,1,Low,1.13625,0,19.4944,0,47.5184,0.442259,13.9086,0,6,extreme,100
10003008,SUMMIT VIEW YOUTH CENTER,5730 RANGE RD,LAS VEGAS,CLARK,NV,89115,50,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,4,Severe,69.0092,2.10109,106.021,16.8622,126.94,38.7753,99.8446,12.8847,1,minimal,24
10006613,LAKE'S CROSSING CENTER,500 GALLETTI WAY,SPARKS,WASHOE,NV,89431,86,STATE,MAXIMUM,OPEN,N,1,Minimal,medium-high,0.09119226167928529,0,1,Low,4.48563,0,25.7203,0.00191571,51.3602,1.38793,19.9368,0,1,minimal,6
10004228,BRUNSWICK COUNTY DETENTION CENTER,70 STAMP ACT DR,BOLIVIA,BRUNSWICK,NC,28422,444,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.011400259376871906,0,4,Severe,64.9286,3.63492,114.833,28.0952,141,69.1825,108.833,20.9286,3,moderate,83
10004944,WOODBURY COUNTY JUVENILE DETENTION CENTER,822 DOUGLAS STREET,SIOUX CITY,WOODBURY,IA,51101,20,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,22.719,1.66013,64.8235,12.549,93.1438,37.3268,58.732,9.22876,1,minimal,6
10006086,CHEYENNE COUNTY JAIL,1000 10TH AVENUE,SIDNEY,CHEYENNE,NE,69162,20,COUNTY,NOT AVAILABLE,OPEN,N,4,Moderate,high,0,24,2,Moderate,12.3333,0,46.8131,0.0454545,77.9293,5.37374,41.4343,0,1,minimal,49
10004943,WRIGHT COUNTY JAIL,719 2ND STREET SOUTHWEST,CLARION,WRIGHT,IA,50525,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,16.8409,1,57.9659,12.6818,86.0114,34.4432,50.7045,7.86364,1,minimal,6
10005319,OWENS VALLEY CONSERVATION CAMP #26,2781 SOUTH ROUND VALLEY ROAD,BISHOP,INYO,CA,93514,-999,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,53.0618,4.87451,84.6629,14.0329,104.73,26.4028,78.6012,11.7372,4,major,90
10002631,ROCKINGHAM COUNTY JAIL / HOUSE OF CORRECTIONS,99 NORTH RD,BRENTWOOD,ROCKINGHAM,NH,03833,387,COUNTY,MAXIMUM,OPEN,N,1,Minimal,medium,0.1906408416585664,0,1,Low,9.31034,0,37.5776,3.38793,66.7069,18.3103,31.431,1.78448,1,minimal,68
10004119,MERRIMACK COUNTY HOUSE OF CORRECTIONS,314 DANIEL WEBSTER HWY,BOSCAWEN,MERRIMACK,NH,03303,237,COUNTY,MAXIMUM,OPEN,N,1,Minimal,high,0,0,1,Low,4.76398,0,29.6335,1.46584,59.1801,13.3789,23.6335,0.409938,1,minimal,40
10005272,PARLIN FORK CONSERVATION CAMP #6,23000 STATE HIGHWAY 20,FORT BRAGG,MENDOCINO,CA,95437,100,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,2,Moderate,12.3827,0,35.0976,1.18762,60.0056,6.36023,28.439,0.634146,6,extreme,96
10005267,SALT CREEK CONSERVATION CAMP #7,10655 ROUND VALLEY ROAD,PASKENTA,TEHAMA,CA,96074,-999,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,3,Major,39.7346,0.932018,72.8596,10.3289,95.0307,27.6689,65.9452,7.10088,6,extreme,100
10005362,VENTURA CONSERVATION CAMP #46,2800 WRIGHT ROAD,CAMARILLO,VENTURA,CA,93010,110,STATE,MINIMUM,OPEN,N,1,Minimal,medium,0.17489579631783878,0,2,Moderate,14.4139,0.021978,40.5568,1.00366,67.9487,6.05128,33.2418,0.520147,6,extreme,99
10001917,ORANGE COUNTY JAIL,11 STATE HWY 113,CHELSEA,ORANGE,VT,05038,-999,COUNTY,NOT AVAILABLE,OPEN,N,6,Major,high,0,19,0,Minimal,0.915254,0,15.6441,0.118644,42.4322,6.51695,11.1102,0.00847458,1,minimal,34
10002641,BUNCOMBE COUNTY DETENTION CENTER,20 DAVIDSON DR,ASHEVILLE,BUNCOMBE,NC,28801,604,COUNTY,MAXIMUM,OPEN,N,1,Minimal,high,0,0,1,Low,8.79592,0,49.3571,1.93878,87.2245,20.398,42.5816,1,1,minimal,23
10002637,BURKE-CATAWBA DISTRICT CONFINEMENT FACILITY,148 GOVERNMENT DR,MORGANTON,BURKE,NC,28655,176,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,31.8182,0.25974,79.5325,11.1169,112.571,41.0649,73.0779,7.57143,1,minimal,70
10002636,BURKE COUNTY JAIL (DOWNTOWN JAIL),201 S GREEN ST,MORGANTON,BURKE,NC,28655,66,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,31.8182,0.25974,79.5325,11.1169,112.571,41.0649,73.0779,7.57143,1,minimal,24
10006100,FRONTIER COUNTY JAIL,308 CENTER AVENUE,CURTIS,FRONTIER,NE,69025,8,COUNTY,NOT AVAILABLE,OPEN,N,5,Major,high,0,13,3,Major,29.3377,0,68.2143,5.87013,96.7857,28.1494,63.2727,3.6039,1,minimal,73
10006114,FRANKLIN COUNTY JAIL,405 15TH AVENUE,FRANKLIN,FRANKLIN,NE,68939,8,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,34.2626,0.131313,74.6869,11.404,101.828,38.5354,69.7778,8.21212,1,minimal,61
10001785,CABARRUS COUNTY JAIL,30 CORBAN AVE SE,CONCORD,CABARRUS,NC,28025,665,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,53.931,1.77586,102.983,22.069,131.431,59.0517,97.3621,16.5862,1,minimal,22
10005275,VALLEY VIEW CONSERVATION CAMP #34,3339 COUNTY ROAD 307,ELK CREEK,GLENN,CA,95939,115,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,3,Major,49.6303,1.35545,87.5213,14.455,110.867,36.3318,79.872,10.0853,6,extreme,100
10004379,ROLLING PLAINS REGIONAL JAIL AND DETENTION CENTER,118 COUNTY ROAD 206,HASKELL,HASKELL,TX,79521,548,COUNTY,MEDIUM,OPEN,Y,6,Major,high,0,18,4,Severe,95.5846,3.57692,133.862,44.1231,159.169,89.0692,128.962,35.8308,1,minimal,62
10006335,BROWARD GIRLS ACADEMY,8301 SOUTH PALM DRIVE,PEMBROKE PINES,BROWARD,FL,33025,-999,STATE,JUVENILE,CLOSED,N,1,Minimal,medium,0.17267460134438217,0,5,Extreme,151.754,4.99401,184.814,70.1317,198.491,132.365,180.293,51.6826,1,minimal,6
10000811,MIRAMONTE CONSERVATION CAMP #5,49039 ORCHARD DRIVE,MIRAMONTE,FRESNO,CA,93641,80,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,3,Major,43.3978,1.08743,72.8361,11.3093,91.1366,29.1268,67.1956,7.77049,6,extreme,99
10000840,PRADO CONSERVATION CAMP #28,14467 CENTRAL AVENUE,CHINO,SAN BERNARDINO,CA,91710,80,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,82.9234,5.62458,119.444,24.733,138.952,48.733,113.482,20.2703,5,severe,91
10000881,VENTURA YOUTH CORRECTIONAL FACILITY,3100 WRIGHT ROAD,CAMARILLO,VENTURA,CA,93010,217,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,14.4139,0.021978,40.5568,1.00366,67.9487,6.05128,33.2418,0.520147,6,extreme,99
10002635,CALDWELL COUNTY DETENTION CENTER,2351 MORGANTON BLVD SW,LENOIR,CALDWELL,NC,28645,185,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.01748384221396649,0,3,Major,26.7606,0.0140845,76.4648,8.19718,110.338,37.1408,69.5775,5.39437,1,minimal,52
10002642,CLEVELAND COUNTY LAW ENFORCEMENT DETENTION CENTER,100 JUSTICE PL,SHELBY,CLEVELAND,NC,28150,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,44.5507,0.898551,94.5942,16.6087,125.449,51.8986,88.3913,12.2174,1,minimal,12
10005948,NORTHWEST OHIO JUVENILE DETENTION CENTER,3389 COUNTY RD 24.25,STRYKER,WILLIAMS,OH,43557,32,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,16.8387,0,58.8226,10.6935,89.0806,32.4032,51.4516,6.51613,1,minimal,18
10005982,JACKSON COUNTY JAIL,372 PORTSMOUTH ST,JACKSON,JACKSON,OH,45640,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,24.1111,0,72.8889,11.5397,105.571,38.8413,65.7936,7.69841,1,minimal,20
10005923,EAST BATON ROUGE PARISH SHERIFFS DEPARTMENT,8900 JIMMY WEDELL DRIVE,BATON ROUGE,EAST BATON ROUGE,LA,70807,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium,0.4199680509784651,0,5,Extreme,108.493,5.28169,151.746,48.5352,173.831,102.521,145.634,36.7183,1,minimal,14
10003713,OXFORD POLICE DEPARTMENT,600 STANLEY MERRILL DRIVE,OXFORD,CALHOUN,AL,36203,-999,LOCAL,NOT AVAILABLE,OPEN,N,2,Low,high,0,0,4,Severe,66.4205,2.03409,115.727,28,143.045,70.7273,109.159,21.4091,1,minimal,70
10000784,PINE GROVE CONSERVATION CAMP,13630 AQUEDUCT VOLCANO ROAD,PINE GROVE,AMADOR,CA,95665,80,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,3,Major,32.4694,0.316327,70.7755,7.2449,96.1939,24.3878,63.0204,4.90816,5,severe,95
10002322,"CALIFORNIA STATE PRISON, SACRAMENTO (SAC)",100 PRISON ROAD,REPRESA,SACRAMENTO,CA,95671,1828,STATE,MAXIMUM,OPEN,N,1,Minimal,medium-high,0.09359921804225789,0,3,Major,45.3401,0.537415,94.1497,11.5918,124.735,34.9048,84.1429,7.93878,1,minimal,73
10002643,CLEVELAND COUNTY DETENTION CENTER,407 MCBRAYER ST,SHELBY,CLEVELAND,NC,28150,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,44.5507,0.898551,94.5942,16.6087,125.449,51.8986,88.3913,12.2174,1,minimal,25
10001800,COLUMBUS COUNTY JAIL,805 WASHINGTON ST,WHITEVILLE,COLUMBUS,NC,28472,192,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.04315650859792066,0,4,Severe,64.9366,4.5493,116.113,27.6197,142.303,66.6056,109.549,21.162,1,minimal,69
10006128,CRAVEN COUNTY JAIL,1100 CLARKS ROAD,NEW BERN,CRAVEN,NC,28563,292,COUNTY,MAXIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,62.5446,4.15842,112.436,29.9505,138.812,68.4753,106.158,23.0099,2,low,77
10004214,CUMBERLAND COUNTY DETENTION CENTER,204 GILLESPIE ST,FAYETTEVILLE,CUMBERLAND,NC,28301,884,COUNTY,NOT AVAILABLE,OPEN,N,6,Major,high,0,24,4,Severe,60.6354,4,111.573,26.5938,137.552,63.6563,105.135,20.3854,1,minimal,16
10005498,CURRITUCK COUNTY JAIL,407 MAPLE ROAD,MAPLE,CURRITUCK,NC,27956,62,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,42.8936,1.80851,90.8936,19.1277,118.447,53.4894,84.3191,13.6383,1,minimal,73
10005528,DUPLIN COUNTY JAIL,208 DUPLIN STREET,KENANSVILLE,DUPLIN,NC,28349,97,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,63.4628,4.04132,113.975,28.7438,139.893,66.4711,107.248,22.0744,1,minimal,68
10002612,KENOSHA COUNTY DETENTION CENTER,4777 88TH AVE,KENOSHA,KENOSHA,WI,53144,1200,COUNTY,NOT AVAILABLE,OPEN,Y,1,Minimal,medium-high,0.07631475237448322,0,2,Moderate,14.0444,0.888889,46.1556,9.35556,75.2444,27.4667,39.5333,6.22222,1,minimal,42
10006076,GARDEN COUNTY JAIL,611 MAIN ST,OSHKOSH,GARDEN,NE,69154,8,COUNTY,NOT AVAILABLE,OPEN,N,4,Moderate,high,0,15,2,Moderate,14.0267,0,50.1145,0.160305,80.6374,8.48855,44.4771,0.0114504,1,minimal,69
10005918,VERNON PARISH JAIL,203 SOUTH THIRD STREET,LEESVILLE,VERNON,LA,71446,150,COUNTY,NOT AVAILABLE,OPEN,N,1,Not Available,low,0.5082492874913026,0,5,Extreme,106.811,9.23333,147.822,59.1056,169.867,105.078,142.367,49.9444,1,minimal,72
10004158,BRIDGES JUVENILE CRISIS & ASSESSMENT CENTER,5550 STURMER PARK CIRCLE,WINSTON-SALEM,FORSYTH,NC,27105,16,COUNTY,JUVENILE,OPEN,N,1,Minimal,medium,0.19536671821311138,0,3,Major,37.9231,0.138462,88.4308,13.0923,118.969,45.0769,81.8462,8.49231,1,minimal,35
10005499,GRANVILLE COUNTY DETENTION CENTER,143 WILLIAMSBORO STREET,OXFORD,GRANVILLE,NC,27565,87,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,49.3293,1.91463,97.5366,20.878,125.22,54.6951,91.2683,15.439,1,minimal,19
10005517,GREENE COUNTY SHERIFF'S DEPARTMENT,301 NORTH GREENE STREET,SNOW HILL,GREENE,NC,28580,96,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,65.525,4.875,114.55,31.975,139.825,69.7,108.475,25.35,1,minimal,52
10001019,HILLSBOROUGH COUNTY CORRECTIONS CENTER,445 WILLOW ST,MANCHESTER,HILLSBOROUGH,NH,03103,724,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,1,Low,5.83333,0,31.4467,1.68,60.76,13.96,25.48,0.606667,1,minimal,6
10004117,BELKNAP COUNTY HOUSE OF CORRECTIONS,76 COUNTY DR,LACONIA,BELKNAP,NH,03246,110,COUNTY,MAXIMUM,OPEN,N,1,Minimal,medium-high,0.04881960667289132,0,1,Low,3.82927,0,26.4878,1.02439,55.5366,11.561,20.8537,0.0243902,1,minimal,29
10005751,JUNCTION CITY POLICE DEPARTMENT,672 GREENWOOD STREET,JUNCTION CITY,LANE,OR,97448,4,LOCAL,NOT AVAILABLE,OPEN,N,4,Moderate,high,0,0,1,Low,2.36528,0,18.7008,0.36658,42.0363,4.61528,13.4003,0.0647668,1,minimal,6
10001757,GREENSBORO DETENTION CENTER,201 S EDGEWORTH ST,GREENSBORO,GUILFORD,NC,27401,1032,COUNTY,MAXIMUM,OPEN,N,1,Minimal,high,0,0,3,Major,42.4747,0.89899,91.5859,15.8182,120.828,48.8182,85.4747,10.7778,1,minimal,6
10004162,GUILFORD COUNTY SHERIFF'S PRISON FARM,7315 HOWERTON RD,ELON,GUILFORD,NC,27244,134,COUNTY,MINIMUM,CLOSED,N,1,Not Available,low,1.2512758194809366,0,3,Major,42.4747,0.89899,91.5859,15.8182,120.828,48.8182,85.4747,10.7778,1,minimal,47
10001758,GUILFORD COUNTY JUVENILE DETENTION CENTER,15 LOCKHEED COURT,GREENSBORO,GUILFORD,NC,27409,44,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,3,Major,42.4747,0.89899,91.5859,15.8182,120.828,48.8182,85.4747,10.7778,1,minimal,25
10004152,HALIFAX COUNTY JAIL,355 FERRELL LN,HALIFAX,HALIFAX,NC,27839,85,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium,0.1929276835652446,0,4,Severe,57.0268,4.25,104.116,28,130.268,63.4196,98.2054,22.0893,1,minimal,51
10004196,HARNETT COUNTY JAIL,175 BAIN STREET,LILLINGTON,HARNETT,NC,27546,300,COUNTY,MAXIMUM,OPEN,N,1,Minimal,medium,0.38580868165966703,0,4,Severe,56.6966,3.22472,107.258,24.4382,133.888,60.4494,100.764,18.4157,1,minimal,60
10004207,HENDERSON COUNTY DETENTION CENTER,375 FIRST AVE E,HENDERSONVILLE,HENDERSON,NC,28792,222,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.058289003094096896,0,2,Moderate,12.1639,0,58.0984,2.55738,96.459,24.9672,50.8197,1.37705,1,minimal,51
10004191,JOHNSTON COUNTY DETENTION CENTER,127 S 2ND ST,SMITHFIELD,JOHNSTON,NC,27577,191,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,56.6271,3.32203,106.975,25.2458,133.797,60.8983,100.551,19.0339,1,minimal,38
10005516,HYDE COUNTY SHERIFF'S OFFICE,1223 MAIN STREET,SWAN QUARTER,HYDE,NC,27885,32,COUNTY,NOT AVAILABLE,OPEN,N,9,Extreme,high,0,202,4,Severe,56.9897,3.02062,106.062,26.6392,132.938,64.6495,99.7113,19.6186,2,low,80
10004175,IREDELL COUNTY DETENTION CENTER,221 E WATER ST,STATESVILLE,IREDELL,NC,28687,277,COUNTY,MAXIMUM,OPEN,N,1,Minimal,high,0,0,3,Major,42.6136,0.670455,92.7273,15.3977,122.955,49.7614,86.4318,10.7614,1,minimal,16
10004200,MECKLENBURG COUNTY JAIL NORTH,5235 SPECTOR DR,CHARLOTTE,MECKLENBURG,NC,28269,722,COUNTY,MEDIUM,OPEN,N,1,Minimal,high,0,0,3,Major,49.9639,1.26506,99.8313,19.1084,129.241,55.3373,93.9036,14.1566,1,minimal,24
10005748,LINN-BENTON JUVENILE DETENTION CENTER,4400 LOCHNER ROAD SOUTHEAST,ALBANY,LINN,OR,97322,20,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,1,Low,1.85714,0,16.4962,0.273183,39.2531,3.77694,11.7569,0.0125313,1,minimal,24
10001783,LINCOLN COUNTY DETENTION CENTER,700 JOHN HOWELL MEMORIAL DR,LINCOLNTON,LINCOLN,NC,28092,168,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.08416434384255568,0,3,Major,43.9348,0.913043,94.3913,15.913,124.891,51.413,88.1304,11.5435,1,minimal,36
10005752,LAKE COUNTY JAIL,513 CENTER STREET,LAKEVIEW,LAKE,OR,97630,17,COUNTY,NOT AVAILABLE,OPEN,N,6,Major,high,0,20,1,Low,1.41301,0,17.269,0,40.2259,0.747807,12.3202,0,1,minimal,68
10005509,MARTIN COUNTY DETENTION CENTER,305 EAST MAIN STREET,WILLIAMSTON,MARTIN,NC,27892,-999,COUNTY,NOT AVAILABLE,NOT AVAILABLE,N,1,Minimal,medium-high,0.07723591312202101,0,4,Severe,60.6765,5.11765,108.456,30.6471,134.265,67.3088,102.368,24.5,1,minimal,60
10000492,HARDEE WORK CAMP,6899 STATE RD 62,BOWLING GREEN,HARDEE,FL,33834,-999,STATE,NOT AVAILABLE,OPEN,N,1,Not Available,low,0.6827737126615294,0,5,Extreme,142.762,3.44048,180.262,63.631,195.845,123.774,175.571,47.25,6,extreme,99
